SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
564.18,571.81,571.81,582.97,590.88,596,589.68,594.9,583.22,559.06,559.06,567.41,567.41,550.89,596,601.22,601.22
564.06,566.68,566.68,569.93,628.54,603.92,604.98,629.18,570.14,558.48,558.48,565.62,565.62,546.15,603.92,628.54,628.54
552.67,558.02,558.02,558.02,586.76,582.36,567.82,586.76,558.24,548.72,548.72,550.93,550.93,536.57,582.36,589.98,589.98
546.36,546.46,546.46,546.46,573.33,590.45,554.13,593.26,546.46,543.92,543.92,545.72,545.72,540.66,590.45,592.96,592.96
520.04,517.64,517.64,517.64,517.64,524.26,511.83,513.61,521.7,521.2,521.2,517.64,517.64,517.64,524.26,528.09,528.09
516.99,517.41,517.41,517.41,521.9,517.41,517.71,520.77,517.41,517.41,517.41,517.41,517.41,515.6,517.41,521.9,521.9
546.41,549.95,549.95,550.82,612.93,645.86,569.3,612.93,550.82,540,540,549.95,549.95,526.1,645.86,645.86,645.86
545.72,548,548,551.93,594.87,675.94,581.48,594.87,551.93,542.77,542.77,548,548,520.83,675.94,675.94,675.94
552.95,556.19,556.19,577.11,596.98,662.03,586.15,597.45,577.11,547.22,547.22,556.19,556.19,532,662.03,670.04,670.04
548.91,561.98,561.98,594.44,624.21,611.7,618.68,626.58,594.44,546.95,546.95,561.98,561.98,519.11,611.7,664.26,664.26
551.12,552.33,552.33,591.91,647.34,643.95,646.84,732.82,591.91,550.36,545.96,549.21,549.21,527.45,643.95,672.46,672.46
532.55,533.44,533.44,533.44,537.25,533.44,535.03,538.16,533.44,533.31,533.14,533.4,533.4,529.74,533.44,566.05,566.05
511,511.24,511.24,511.24,511.24,511.24,494.21,511.37,511.24,511.24,511.24,511.24,511.24,509.56,511.24,511.24,511.24
539.05,551.13,551.13,567.59,636.55,575,646.77,646.77,567.89,537.14,537.65,537.09,537.09,519.56,575,640.38,640.38
551.68,587.32,587.32,601.21,658.41,604.22,666.69,672.02,554.5,540.77,540.77,583.99,583.99,512.63,604.22,676.5,676.5
527.98,537.18,537.18,537.18,567.41,583.31,566.03,583.84,525.75,526.55,524.46,537.18,537.18,509.8,583.31,618.54,618.54
523.71,530.49,530.49,530.49,571.75,530.49,571.97,577.09,532.85,527.64,523.81,532.87,532.87,508.69,530.49,616.01,616.01
501.38,493.18,493.18,493.18,494.01,569.79,445.54,448.28,493.18,492.54,493.18,506.65,506.65,499.02,569.79,584.47,584.47
491.45,491.08,491.08,491.08,491.08,491.08,471.33,494.91,491.08,491.59,491.08,491.08,491.08,496.23,491.08,513.39,513.39
474.78,475.28,475.28,475.28,476.31,475.28,495.63,496.33,474,474,474,475.28,475.28,479.89,475.28,476.31,476.31
530.21,582.95,582.95,594.34,594.34,594.34,596.27,596.27,513.97,513.97,513.97,519.7,519.7,514.42,594.34,609.1,609.1
542.98,601.55,601.55,601.55,601.55,605.24,588.43,605.42,519.38,519.55,519.38,547.45,547.45,523.48,605.24,605.67,605.67
530.33,563,563,563,568.09,563,572.74,582.15,518.97,518.97,518.97,551.55,551.55,514.35,563,568.09,567.74
526.57,534.44,534.44,534.44,557.6,558.38,571.04,582.19,522.22,522.84,521.17,530.04,530.04,514.31,558.38,653.06,652.91
521.36,530.2,530.2,530.2,581.14,530.2,606.28,606.28,520.56,521.12,509.53,523.44,523.44,512.44,530.2,659.11,666.07
497.82,498.49,498.49,498.49,498.49,498.49,501.44,501.44,498.49,498.49,498.35,498.49,498.49,498.49,498.49,618.38,617.9
479.18,477.62,477.62,477.62,477.62,477.62,511.77,512.35,479.75,479.75,478.96,477.62,477.62,477.62,477.62,510.67,510.67
521.29,547.03,547.03,547.03,547.03,547.03,546.81,547.03,520.29,516.88,506.25,510.93,510.93,510.93,547.03,624.8,624.8
544.17,599.19,599.19,613.15,641.52,613.15,684.33,684.33,530.2,524.04,519.54,518.61,518.61,516.73,611.09,630.59,630.59
537.46,603.94,603.94,603.94,609.35,603.94,638.54,638.54,521.37,521.65,521.12,517,517,516.7,599.31,645.27,644.63
553.31,629.89,629.89,629.89,630.91,629.89,658.18,662.15,526.91,529.75,525.39,525.39,525.39,525.39,629.29,644.31,644.31
536.23,552.82,552.82,555.46,555.46,555.46,552.73,555.9,529.72,528.51,529.39,533.76,533.76,533.76,549.16,619.36,619.36
536.72,546.37,546.37,546.37,546.37,546.37,549.04,551.53,534.63,534.63,534.63,534.63,534.63,527.79,546.37,617.5,617.5
539.65,554.76,554.76,554.76,554.76,554.76,545.22,564.8,537.18,532.56,537.18,537.66,537.66,533.45,554.76,564.78,560.55
548.34,579.38,579.38,579.38,579.38,583.54,484.71,543.27,548.37,520.81,545.88,547.61,547.61,547.61,583.54,643.61,639.95
631.29,682.95,682.95,695.38,695.38,691.44,699.58,699.58,586.5,578.96,578.96,593.06,593.06,593.06,675.15,674.24,671.65
632.02,632.05,632.05,691.45,691.45,681.06,693.05,694.16,598.34,597.39,597.33,597.33,597.33,597.33,679.94,683.82,683.82
614.2,647.76,647.76,679.53,679.53,679.53,616.62,679.77,614.3,580.16,585.51,585.51,585.51,585.51,677.34,678.64,678.64
636.62,673.27,673.27,677.85,677.85,677.85,686.53,687.71,610.65,609.23,610.65,641.29,641.29,580.61,677.85,674.47,674.47
613.77,630.53,630.53,630.53,630.53,630.53,636.48,639.94,608.65,608.65,608.65,628.44,628.44,580.44,630.53,640.71,640.71
596.4,600.71,600.71,600.71,600.71,600.71,601.09,608.71,599.1,596.58,599.1,600.71,600.71,577.61,600.71,600.71,589.59
628.43,663.24,663.24,668.31,668.31,668.31,683.32,685.66,617.45,617.45,617.45,660,660,581.94,654.47,658.24,658.24
643.88,682.41,682.41,692.28,692.28,692.28,706.04,706.36,612.33,611.41,612.33,678.06,678.06,587.22,686.33,686.88,686.88
648.03,679.42,679.42,682.77,682.77,682.77,710.17,711.28,620.41,620.41,620.41,676.98,676.98,592.85,682.77,689.9,689.9
640.51,670.5,670.5,673.45,673.45,673.45,680.81,681.78,613.51,613.51,613.51,670.5,670.5,650.25,672.19,717.3,720.13
616.04,622.15,622.15,633.27,633.27,633.27,655.05,657.54,605.53,605.53,605.53,621.78,621.78,621.78,632.28,704.65,713.26
574.99,576.46,576.46,576.46,576.46,576.46,505.65,576.46,575.16,575.16,575.16,576.46,576.46,576.46,576.46,664.25,663.72
561.64,563.69,563.69,563.69,563.69,563.69,503.43,581.55,560.84,560.57,560.84,563.69,563.69,563.69,563.69,583.81,572.97
581.34,581.68,581.68,581.68,591.61,585.8,648.46,649.22,579.4,579.4,579.4,581.68,581.68,571.68,585.81,680.64,678.82
565.43,588.62,588.62,598.61,602.52,598.86,562.34,602.99,546.87,546.87,546.87,587.49,587.49,567.37,598.06,717.34,717.34
557.01,558.01,558.01,558.01,558.01,565.48,553.63,558.01,547.88,547.88,547.88,558,558,565.91,565.48,666.2,666.2
578.7,596.98,596.98,596.98,705.87,596.98,729.07,729.07,562.31,562.31,554.67,575.37,575.37,578.7,596.98,716.5,716.5
572.15,604.03,604.03,604.03,643.44,604.53,650.7,650.7,555.15,555.15,550.3,571.49,571.49,571.49,604.53,766.62,815.12
516.91,517.19,517.19,517.19,532.2,517.19,538.32,545.08,512.09,512.09,512.09,517.19,517.19,528.89,517.19,594.53,594.53
512.7,535.07,535.07,535.07,535.07,535.07,468.13,535.07,473.68,473.68,473.68,529.17,529.17,542.52,535.07,566.26,566.26
548.96,603.88,603.88,603.88,636.84,604.13,652.68,656.64,519.18,519.18,501.78,536.43,536.43,551.03,604.13,657.44,657.44
523.05,590.56,590.56,590.56,590.56,590.56,519.03,591.56,472.64,472.64,470.61,531.32,531.32,533.97,590.56,673.82,673.82
493.04,521,521,521,532.6,522.04,492.47,535.2,453.51,453.51,451.47,502.21,502.21,515.57,522.04,653.04,653.04
455.45,450.32,450.32,450.32,475.71,450.32,507.31,507.45,438.86,438.86,434.53,452.82,452.82,493.31,450.31,608.62,608.62
382.36,378.47,378.47,378.47,378.47,385.76,345.83,378.47,376.97,376.97,376.97,393.41,393.41,421.36,385.76,527.52,527.52
216.46,227.11,227.11,227.11,227.11,227.11,174.5,227.11,222.8,222.8,222.8,227.11,227.11,227.11,227.11,442.22,442.22
358.18,382.15,382.15,382.15,382.15,382.15,355.5,382.15,343.83,343.83,343.83,382.15,382.15,382.15,382.15,447.19,447.19
384.42,407.21,407.21,407.21,407.21,466.32,350.14,407.21,351.76,351.76,351.76,407.21,407.21,407.21,466.32,500.39,500.39
450.45,494.71,494.71,494.71,494.71,506.15,553.35,553.35,403.66,403.66,403.66,462.96,462.96,462.96,506.15,588.33,588.33
307.22,308.43,308.43,308.43,308.43,344.26,305.21,308.43,305.21,305.21,305.21,308.43,308.43,308.43,344.75,528.14,528.14
365.35,366.59,366.59,366.59,366.59,427.26,355.43,366.59,355.43,355.43,355.43,366.59,366.59,384.24,427.26,543.31,543.31
422.42,409.74,409.74,409.74,409.74,568.17,407.66,409.74,404.05,404.05,404.05,409.74,409.74,409.74,568.17,594.65,594.65
402.34,394.05,394.05,394.05,394.05,451.92,412.38,412.72,393.93,393.93,393.93,394.05,394.05,394.05,451.92,610.03,610.03
355.09,348.95,348.95,348.95,348.95,366.6,410.78,413.18,348.95,348.95,348.95,348.95,348.95,348.95,366.6,485.26,485.26
486.66,496.22,496.22,496.22,605.44,496.22,620.01,620.01,468.21,468.21,468.21,475.62,475.62,475.62,496.22,645.27,673.15
485.05,503.39,503.39,503.39,503.39,534.5,434.73,441.72,477.29,473.53,477.29,480.99,480.99,480.99,534.5,623.4,623.4
473.29,476.17,476.17,476.17,484.54,525.45,167.55,383.69,466.74,466.74,466.74,474.26,474.26,474.42,525.45,554.3,554.3
512.69,603.06,603.06,603.06,655.08,612.44,670.92,670.92,495.79,495.79,495.79,499.69,499.69,499.69,612.44,670.66,702.13
490.74,499.08,499.08,499.08,586.44,501.96,607.39,607.39,479.79,479.79,479.79,489.25,489.25,499.2,501.96,636.44,636.44
487.96,488.93,488.93,488.93,563.84,488.93,592.88,592.88,485.86,485.86,485.86,488.86,488.86,488.86,488.93,582.44,582.44
496.89,516.44,516.44,516.44,552.85,516.44,561.09,561.09,484.01,484.01,484.01,497.27,497.27,497.27,516.44,546.31,546.31
487.19,492.22,492.22,492.22,621.98,495.84,482.77,623.84,482.77,482.77,482.77,492.12,492.12,492.12,495.84,688.15,688.15
468.24,479.91,479.91,479.91,650.22,479.91,456.07,690.85,456.07,456.07,456.07,479.91,479.91,488.6,479.91,682.99,682.99
488.37,521.92,521.92,521.92,625.26,521.92,611.46,626.02,457.58,457.58,457.51,492.24,492.24,492.24,521.92,707.52,708.2
457.02,472.07,472.07,472.07,549.78,517.07,439.33,549.78,428.85,428.85,428.85,466.19,466.19,486.73,517.07,646.55,646.55
460.74,472.96,472.96,472.96,572.25,521.03,460.63,573.52,437.08,437.08,435.38,465.08,465.08,468.99,521.03,605.63,606.47
358.02,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,350.48,352.3,352.3,402.61,352.3,534.24,534.24
208.44,187.92,187.92,187.92,187.92,187.92,187.92,206.57,187.92,187.92,187.92,187.92,187.92,398.69,187.92,352.94,352.94
387.1,412.79,412.79,412.79,536.03,429.83,560.84,562.45,354.67,354.67,67.57,400.28,400.28,461.22,429.83,580.88,580.88
459.69,494.61,494.61,494.61,705.3,519.07,747.82,750.09,432.99,432.99,66.74,466.44,466.44,466.73,519.07,676.52,707.68
449.07,459.69,459.69,459.69,692.29,509.37,730.81,733.56,411.19,411.19,411.19,455.46,455.46,455.46,509.37,638.72,686.72
445,453.84,453.84,453.84,614.04,539.83,634.9,642.67,417.2,417.2,417.2,441.06,441.06,441.06,539.83,610.57,628.47
447.29,467.11,467.11,467.11,678.2,494.08,697.23,697.74,417.71,417.71,417.71,442.21,442.21,442.21,494.08,654.78,685.01
435.84,451.13,451.13,451.13,538.08,451.13,542.34,557.46,421.75,421.75,421.75,441.97,441.97,441.97,451.13,538.08,538.08
419.68,419.53,419.53,419.53,472.28,419.53,438.32,479.97,419.53,419.53,419.53,419.53,419.53,419.53,421.59,482.8,482.8
393.42,390.94,390.94,390.94,433.85,436.36,390.94,433.85,390.94,390.94,390.94,390.94,390.94,390.94,436.36,487.81,487.81
372.18,367.92,367.92,367.92,367.92,436.3,332.22,334.58,367.92,367.92,367.92,367.92,367.92,367.95,436.3,439.39,439.39
430.78,426.39,426.39,426.39,479.34,474.92,371.2,417.14,434.25,434.25,434.25,428.7,428.7,428.7,474.92,484.08,482.53
460.19,455.98,455.98,455.98,474.66,511.99,434.27,452.95,455.98,455.98,455.98,455.98,455.98,455.98,511.99,517.9,517.9
509.34,524.74,524.74,524.74,591.79,578.86,577.53,594.36,488.06,488.06,487.2,487.2,487.2,482.17,578.86,598.71,610.55
459.56,459.83,459.83,459.83,486.69,459.83,433.62,453.61,459.83,459.83,459.83,459.83,459.83,459.26,459.83,486.69,486.69
459.1,461.33,461.33,461.33,461.33,461.48,456.22,456.45,458.59,458.59,458.56,459.89,459.89,458.77,461.48,461.48,461.48
468.21,465.2,465.2,465.2,490.23,520.74,423.62,438.67,464.9,464.9,464.9,465.3,465.3,459.99,520.74,536.65,536.65
444.38,442.23,442.23,442.23,442.23,442.23,363.72,373.18,445.94,445.94,445.94,449.19,449.19,449.19,442.23,496.15,496.15
449.53,443.55,443.55,443.55,504.18,482.54,498.98,504.7,445.64,445.64,445.64,445.64,445.64,445.64,482.54,552.87,559.06
464.72,471.79,471.79,471.79,471.79,471.79,491.2,491.37,460.11,460.11,460.11,467.43,467.43,464.12,471.79,471.79,470.3
458.48,461.88,461.88,461.88,461.88,465.94,461.88,476.15,456.49,456.49,456.49,459.19,459.19,459.19,465.94,498.37,492.14
451.57,450.41,450.41,450.41,486.3,450.41,522.62,522.62,450.39,450.39,450.39,450.41,450.41,450.41,450.41,486.3,486.3
450.34,449.91,449.91,449.91,461.73,449.91,481.93,481.93,449.91,449.91,449.91,449.91,449.91,449.91,449.91,474.56,474.56
473.45,467.97,467.97,490.86,569.33,490.86,584.91,584.91,466.03,466.03,466.03,466.03,466.03,466.03,490.86,569.33,568.83
498.27,489.08,489.08,529.33,589.76,529.33,598.49,598.49,487.95,487.95,486.98,487.62,487.62,472.62,527.06,588.75,588.75
497.25,489.38,489.38,544.11,567.97,544.11,570.1,572.21,472.05,472.05,469.03,487.66,487.66,482.27,542.8,565.24,566.66
502.71,490.93,490.93,567.54,630.77,567.54,625.62,636.21,478.8,478.8,478.71,481.88,481.88,481.88,567.54,628.08,630.77
491.33,494.36,494.36,501.47,581.99,501.47,564.49,581.99,470.94,470.94,470.94,479.63,479.63,474.73,501.47,567.24,583.14
438.64,438.82,438.82,438.82,438.82,438.82,433.23,434.05,438.82,435.92,438.82,438.82,438.82,438.82,492.2,515.98,517.28
414.95,415.87,415.87,415.87,415.87,415.87,408.65,408.84,415.87,415.87,415.87,415.87,415.87,415.87,424.26,424.26,424.26
466.65,462.91,462.91,462.91,485.21,462.91,531,531,462.91,462.91,462.91,462.91,462.91,462.91,485.21,485.21,485.21
491.73,490.21,490.21,490.21,515.42,492.18,491.29,515.42,490.21,490.21,490.21,490.21,490.21,490.21,539.46,539.46,539.46
515.55,536.4,536.4,537.13,598.81,549.27,597.49,606.48,498.81,498.81,498.81,498.81,498.81,498.81,599.04,599.04,599.04
490.67,483.95,483.95,483.95,612.52,483.95,611.67,613.33,483.95,483.95,483.95,483.95,483.95,483.7,609.83,612.89,612.89
484.61,480.16,480.16,480.63,571.06,480.63,570.96,571.06,480.63,480.63,480.63,480.16,480.16,476.76,569.09,579.02,579.02
472.42,471.12,471.12,471.12,491.04,471.12,492.9,493.34,471.12,471.12,471.12,471.12,471.12,465.27,545.42,545.42,545.42
483.49,484.55,484.55,484.55,484.55,484.55,484.55,484.55,484.55,484.55,484.55,484.55,484.55,477.83,484.64,501.74,501.74
499.25,499.29,499.29,499.29,499.67,510.43,495.11,496.92,499.41,499.41,499.41,505.81,505.81,483.09,514.13,514.13,514.13
490.41,482.04,482.04,482.95,485.73,486.26,459.95,468.25,489.67,489.67,489.67,496.31,496.31,492.51,493.84,518.12,518.12
517.53,507.92,507.92,519.51,558.83,550.85,519.52,558.83,519.46,519.46,519.46,527.7,527.7,484.13,550.85,588.6,588.48
612.93,678.19,678.19,678.75,773.99,678.75,736.08,773.99,538.83,538.83,534.48,534.59,534.59,519.81,685.51,780.76,780.76
542.86,508.87,508.87,563.21,795.24,562.49,808.84,808.84,537.37,537.37,529.42,530.27,530.27,501.21,650.08,795.24,795.24
506.35,503.99,503.99,503.99,607.92,503.99,637.42,637.42,504.55,504.55,504.55,507.69,507.69,498.21,611.73,613.58,613.58
508.61,508.54,508.54,508.54,532.73,508.54,542.24,542.24,508.54,508.54,508.54,508.54,508.54,503.28,551.1,551.1,551.1
588.76,518.61,518.61,691.05,727.61,691.05,755.03,755.15,681.31,681.31,519.25,518.61,518.61,518.61,690.95,690.95,727.51
660.85,595.05,595.05,760.13,765,760.13,765.78,766.7,656.68,656.68,581.66,582.18,582.18,582.18,760.13,760.13,765
519.07,507.98,507.98,532.5,540.08,532.89,525.03,539.89,522.49,522.34,522.49,509.85,509.85,509.85,532.89,591.37,591.37
476.91,463.13,463.13,464.23,464.23,468.2,464.23,464.23,480.19,480.19,480.19,479.08,479.08,479.08,503.25,503.25,503.25
474.34,464.82,464.82,465.58,476.69,468.12,465.58,476.69,476.19,476.19,476.19,475.49,475.49,475.49,493.69,507.63,507.63
473.97,468.28,468.28,468.62,472.08,468.62,453.7,466.22,476.38,476.38,476.38,474.86,474.86,474.86,491.72,491.72,491.72
461.69,457.25,457.25,457.25,457.25,457.25,345.13,414.1,464.48,464.48,464.48,464.49,464.49,464.49,468.76,468.76,468.76
487.64,486.98,486.98,486.98,488,501.2,485.79,486.82,487.13,487.13,487.13,487.41,487.41,487.41,561.75,561.75,561.75
475.73,463.36,463.36,463.36,463.36,494.14,452.27,452.77,476.13,476.13,476.13,478.56,478.56,478.56,563.23,563.23,563.23
525.18,515.33,515.33,525.86,531.8,569.41,552.47,602.51,523.07,523.07,518.74,515.33,515.33,515.33,569.41,611.86,611.86
535.75,533.3,533.3,533.3,533.3,552.75,527.28,565.2,531.64,531.64,531.64,533.3,533.3,533.11,592.89,592.89,592.89
497.56,492.18,492.18,492.18,492.18,543.46,453.23,454.6,493.13,492.18,493.13,495.34,495.34,495.34,543.46,551.97,551.97
460.77,449.16,449.16,449.16,449.16,449.16,140.11,151.37,466.6,466.6,466.6,469.7,469.7,469.7,457.75,457.75,457.75
457.6,422.73,422.73,422.73,422.73,422.73,221,300.25,465.85,465.85,465.85,469.61,469.61,469.61,422.73,422.73,422.73
490.81,482.22,482.22,482.22,482.22,537.83,370.87,372.7,492.71,487.07,492.71,494.16,494.16,494.16,538.94,538.94,509.97
534.51,519.47,519.47,519.47,519.47,582.87,497.03,572,519.47,519.47,519.47,520.93,520.93,520.93,582.87,584.22,584.22
634.28,625.54,625.54,625.54,625.54,625.54,651.93,718.42,625.54,625.54,605.09,588.14,588.14,567,625.54,625.54,625.54
600.36,599.06,599.06,604.47,624.78,604.47,604.47,667.4,603.84,603.84,603.84,598.35,598.35,545.61,604.47,618.86,624.78
611.57,613.39,613.39,613.39,711.53,613.39,613.39,717.92,611.09,611.09,588.42,612.49,612.49,515.73,613.39,666.03,711.53
536.14,535.28,535.28,535.28,560.52,535.28,529.1,560.52,535.28,535.28,535.28,535.28,535.28,535.28,535.28,568.11,568.11
511.79,511.99,511.99,511.99,514.97,511.99,478.79,497.73,512.04,512.04,512.04,512.13,512.13,512.13,514.97,514.97,514.97
667.96,637.45,637.45,676.41,678.13,676.41,677.72,711.15,676.41,676.41,676.41,637.26,637.26,637.26,676.41,678.13,678.13
615.96,610.64,610.64,612.9,615.45,629.18,609.88,612.73,611.1,611.1,611.1,610.64,610.64,610.64,629.18,629.18,630.91
548.84,547.05,547.05,547.05,547.05,600.84,518.27,520.24,547.05,547.05,547.05,547.05,547.05,547.05,600.84,618.14,618.14
554.65,543.42,543.42,550.73,590.67,609.84,550.74,590.67,551.44,551.44,551.44,543.42,543.42,543.42,609.84,618.47,618.2
537.25,534.25,534.25,535.95,542.74,585.37,535.95,542.03,536.12,536.12,536.12,534.42,534.42,534.42,594.01,596.89,596.89
528.76,525.36,525.36,525.36,525.36,525.36,525.36,526.2,530.68,530.68,530.68,529.91,529.91,529.91,525.36,525.36,524.18
550.71,550.71,550.71,550.71,550.71,550.71,550.71,551.64,550.71,550.71,550.71,550.71,550.71,550.71,550.71,550.71,536.77
526.85,525.68,525.68,525.68,525.68,525.68,508.31,519.43,528.86,528.86,528.86,525.68,525.68,525.68,525.68,525.68,518.56
488.15,438.65,438.65,438.65,438.65,438.65,196.3,211.78,519.33,519.33,519.33,475.9,475.9,475.9,438.65,438.65,434.94
509.43,448.17,448.17,448.17,448.17,448.17,447.16,447.16,527.54,527.54,527.54,506.96,506.96,506.96,448.17,448.17,448.17
533.36,529.28,529.28,529.36,529.36,536.68,530.49,529.23,538.39,538.39,538.39,529.46,529.46,529.46,541.82,541.82,541.82
545.42,535.38,535.38,549.64,549.64,564.98,549.65,549.64,549.64,549.64,549.64,535.38,535.38,535.38,567.34,567.34,567.34
515.01,511.69,511.69,511.69,511.69,511.69,479.54,497.79,520.8,520.8,520.8,511.69,511.69,511.69,511.91,511.91,511.91
522.13,521.48,521.48,521.48,521.48,521.48,346.61,361.46,528.13,528.13,528.13,521.48,521.48,521.48,521.48,521.48,521.48
500.96,485.74,485.74,485.74,485.74,485.74,488.75,488.75,512.63,512.63,512.63,496.47,496.47,496.47,485.74,485.74,485.74
