Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 12-11-2015,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
12/2/2014,06 - 07,284.68,281.59,281.59,281.59,281.59,389.47,281.59,281.59,281.59,281.59,281.59,281.59,281.59,281.59,389.47,463.24,463.24
12/2/2014,07 - 08,294.28,290.23,290.23,290.23,290.23,381.45,306.27,306.27,290.23,290.23,290.23,290.23,290.23,290.23,381.45,572.44,572.44
12/2/2014,08 - 09,300.19,297.37,297.37,297.37,297.37,361.09,297.37,297.37,294.72,294.72,294.72,297.37,297.37,297.37,361.09,423.75,423.75
12/2/2014,09 - 10,299.75,295.16,295.16,295.16,295.16,360.47,295.16,295.16,295.16,295.16,295.16,295.16,295.16,295.16,360.47,440.85,440.85
12/2/2014,10 - 11,297.98,294.02,294.02,294.02,294.02,352.72,294.02,294.02,294.02,294.02,294.02,294.02,294.02,294.02,352.72,493.64,493.64
12/2/2014,11 - 12,288.03,286.7,286.7,286.7,286.7,312.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,312.7,396.08,396.08
12/2/2014,12 - 13,284.5,282.91,282.91,282.91,282.91,292.78,282.91,282.91,282.91,282.91,282.91,282.91,282.91,282.91,292.78,396.17,396.17
12/2/2014,13 - 14,281.33,279.65,279.65,279.65,279.65,295.34,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,295.34,396.25,396.25
12/2/2014,14 - 15,283.97,281.33,281.33,281.33,281.33,327.6,281.33,281.33,281.33,281.33,281.33,281.33,281.33,281.33,327.6,476.11,476.11
12/2/2014,15 - 16,285.73,284.06,284.06,284.06,284.06,323.54,284.06,284.06,284.06,284.06,284.06,284.06,284.06,284.06,323.54,476.11,476.11
12/2/2014,16 - 17,289.61,286.88,286.88,286.88,286.88,407.54,286.88,286.88,286.88,286.88,286.88,286.88,286.88,286.88,407.54,476.63,476.63
12/2/2014,17 - 18,299.22,293.75,293.75,293.75,293.75,432.13,293.75,293.75,293.49,293.49,293.49,293.75,293.75,293.75,432.13,432.13,432.13
12/2/2014,18 - 19,293.75,291.55,291.55,291.55,291.55,324.78,291.55,291.55,291.55,291.55,291.55,291.55,291.55,291.55,324.78,396.34,396.34
12/2/2014,19 - 20,286.79,286.17,286.17,286.17,286.17,303.27,286.17,286.17,286.17,286.17,286.17,286.17,286.17,286.17,303.27,463.06,463.06
12/2/2014,20 - 21,279.92,279.74,279.74,279.74,279.74,279.74,279.74,279.74,279.74,279.74,279.74,279.74,279.74,279.74,279.74,393.08,393.08
12/2/2014,21 - 22,268.99,268.9,268.9,268.9,268.9,268.9,268.9,268.9,268.9,268.9,268.9,268.9,268.9,268.9,268.9,335.53,335.53
12/2/2014,22 - 23,259.21,258.41,258.41,258.41,258.41,258.41,249.25,258.41,258.41,258.41,258.41,262.99,262.99,262.99,258.41,326.45,326.45
12/2/2014,23 - 00,247.31,250.74,250.74,250.74,250.74,250.74,177.24,177.24,250.74,250.74,250.74,261.41,261.41,261.41,250.74,282.83,282.83
13-02-2014,00 - 01,244.45,248.4,248.4,248.4,248.4,248.4,99.96,99.96,248.4,248.4,248.4,248.4,248.4,248.4,248.4,281.01,281.01
13-02-2014,01 - 02,240.94,245.85,245.85,245.85,245.85,245.85,93.82,93.82,245.85,245.85,245.85,245.85,245.85,245.85,245.85,280.84,280.84
13-02-2014,02 - 03,240.07,244.71,244.71,244.71,244.71,244.71,87.15,87.15,245.77,245.77,245.77,244.71,244.71,244.71,244.71,280.75,280.75
13-02-2014,03 - 04,237.09,242.44,242.44,242.44,242.44,242.44,73.13,73.13,242.44,242.44,242.44,242.44,242.44,242.44,242.44,280.75,280.75
13-02-2014,04 - 05,244.19,249.71,249.71,249.71,249.71,249.71,94.96,94.96,249.71,249.71,249.71,249.71,249.71,249.71,249.71,281.45,281.45
13-02-2014,05 - 06,254.54,254.45,254.45,254.45,254.45,330.73,127.14,127.14,254.45,254.45,254.45,254.45,254.45,254.45,330.73,390.26,390.26
13-02-2014,06 - 07,271.63,267.07,267.07,267.07,267.07,399.91,260.41,267.07,267.07,267.07,267.07,267.07,267.07,267.07,399.91,569.13,569.13
13-02-2014,07 - 08,283.29,281.1,281.1,281.1,281.1,441.47,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,441.47,441.47,441.47
13-02-2014,08 - 09,283.91,282.42,282.42,282.42,282.42,434.1,282.42,282.42,282.42,282.42,282.42,282.42,282.42,282.42,434.1,508.81,508.81
13-02-2014,09 - 10,284.43,283.38,283.38,283.38,283.38,402.1,283.38,283.38,283.38,283.38,283.38,283.38,283.38,283.38,402.1,474.17,474.17
13-02-2014,10 - 11,283.03,281.37,281.37,281.37,281.37,344.93,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,344.93,474.17,474.17
13-02-2014,11 - 12,280.4,278.47,278.47,278.47,278.47,307.58,278.47,278.47,278.47,278.47,278.47,278.47,278.47,278.47,307.58,402.45,402.45
13-02-2014,12 - 13,279.79,278.21,278.21,278.21,278.21,299.69,278.21,278.21,278.21,278.21,278.21,278.21,278.21,278.21,299.69,299.69,299.69
13-02-2014,13 - 14,281.19,279.79,279.79,279.79,279.79,288.47,279.79,279.79,279.79,279.79,279.79,279.79,279.79,279.79,288.47,288.47,288.47
13-02-2014,14 - 15,281.45,280.31,280.31,280.31,280.31,288.2,280.31,280.31,280.31,280.31,280.31,280.31,280.31,280.31,288.2,403.24,403.24
13-02-2014,15 - 16,282.68,281.37,281.37,281.37,281.37,296.45,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,296.45,402.8,402.8
13-02-2014,16 - 17,284.61,283.29,283.29,283.29,283.29,403.24,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,403.24,403.24,403.24
13-02-2014,17 - 18,290.92,287.94,287.94,287.94,287.94,473.56,287.94,287.94,287.94,287.94,287.94,287.94,287.94,287.94,473.56,473.56,473.56
13-02-2014,18 - 19,288.91,288.2,288.2,288.2,288.2,288.2,288.2,288.2,288.2,288.2,288.2,288.2,288.2,288.2,288.2,394.21,394.21
13-02-2014,19 - 20,285.66,285.14,285.14,285.14,285.14,285.14,285.14,285.14,285.14,285.14,285.14,285.14,285.14,285.14,285.14,390.53,390.53
13-02-2014,20 - 21,283.12,282.77,282.77,282.77,282.77,282.77,282.77,282.77,282.77,282.77,282.77,282.77,282.77,282.77,282.77,390.79,390.79
13-02-2014,21 - 22,279.09,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,390.44,390.44
13-02-2014,22 - 23,273.65,273.21,273.21,273.21,273.21,273.21,273.21,273.21,273.21,273.21,273.21,273.21,273.21,273.21,273.21,390.26,390.26
13-02-2014,23 - 00,263.74,263.39,263.39,263.39,263.39,263.39,263.39,263.39,263.39,263.39,263.39,263.39,263.39,263.39,263.39,281.01,281.01
14-02-2014,00 - 01,254.26,254.79,254.79,254.79,254.79,254.79,246.52,254.79,254.79,254.79,254.79,254.79,254.79,254.79,254.79,273.1,273.1
14-02-2014,01 - 02,246.25,246.25,246.25,246.25,246.25,246.25,246.25,246.25,246.25,246.25,246.25,246.25,246.25,246.25,246.25,272.92,272.92
14-02-2014,02 - 03,244.67,244.67,244.67,244.67,244.67,244.67,244.67,244.67,244.67,244.67,244.67,244.67,244.67,244.67,244.67,272.83,272.83
14-02-2014,03 - 04,245.29,245.29,245.29,245.29,245.29,245.29,245.29,245.29,245.29,245.29,245.29,245.29,245.29,245.29,245.29,272.92,272.92
14-02-2014,04 - 05,250.39,251.27,251.27,251.27,251.27,251.27,235.78,251.27,251.27,251.27,251.27,251.27,251.27,251.27,251.27,281.9,281.9
14-02-2014,05 - 06,268.96,264.91,264.91,264.91,264.91,352.22,259.1,264.91,264.91,264.91,264.91,264.91,264.91,264.91,352.22,352.22,352.22
14-02-2014,06 - 07,284.36,279.52,279.52,279.52,279.52,387.25,285.33,279.52,279.52,279.52,279.52,279.52,279.52,279.52,387.25,387.25,387.25
14-02-2014,07 - 08,292.99,287.62,287.62,287.62,303.11,295.54,303.11,303.11,287.62,287.62,287.62,287.62,287.62,287.62,295.54,404.32,404.32
14-02-2014,08 - 09,294.92,285.07,285.07,285.07,285.07,519.26,285.07,285.07,285.07,285.07,285.07,285.07,285.07,285.07,519.26,519.26,519.26
14-02-2014,09 - 10,292.11,284.1,284.1,284.1,284.28,603.67,284.28,284.28,284.1,284.1,284.1,284.1,284.1,284.1,603.67,603.67,603.67
14-02-2014,10 - 11,282.25,277.32,277.32,277.32,277.32,476.14,277.23,277.32,277.32,277.32,277.32,277.32,277.32,277.32,476.14,476.14,476.14
14-02-2014,11 - 12,281.55,276.62,276.62,276.62,276.62,476.14,276.62,276.62,276.62,276.62,276.62,276.62,276.62,276.62,476.14,476.14,476.14
14-02-2014,12 - 13,277.06,272.13,272.13,272.13,272.13,519.35,272.13,272.13,272.13,272.13,272.13,272.13,272.13,272.13,519.35,519.35,519.35
14-02-2014,13 - 14,277.06,272.13,272.13,272.13,272.13,475.7,272.13,272.13,272.13,272.13,272.13,272.13,272.13,272.13,475.7,475.7,475.7
14-02-2014,14 - 15,278.55,274.24,274.24,274.24,274.24,492.86,274.24,274.24,274.24,274.24,274.24,274.24,274.24,274.24,492.86,492.86,492.86
14-02-2014,15 - 16,280.49,275.83,275.83,275.83,275.83,589.85,275.83,275.83,275.83,275.83,275.83,275.83,275.83,275.83,589.85,589.85,589.85
14-02-2014,16 - 17,284.19,277.67,277.67,277.67,277.67,590.55,277.67,277.67,277.67,277.67,277.67,277.67,277.67,277.67,590.55,590.55,590.55
14-02-2014,17 - 18,291.76,286.56,286.56,286.56,286.56,315.26,286.56,286.56,286.56,286.56,286.56,286.56,286.56,286.56,315.26,440.67,440.67
14-02-2014,18 - 19,289.38,285.86,285.86,285.86,285.86,320.27,285.86,285.86,285.86,285.86,285.86,285.86,285.86,285.86,320.27,381.97,381.97
14-02-2014,19 - 20,282.16,280.67,280.67,280.67,280.67,286.48,280.67,280.67,280.67,280.67,280.67,280.67,280.67,280.67,286.48,381.97,381.97
14-02-2014,20 - 21,277.32,276.97,276.97,276.97,276.97,276.97,276.97,276.97,276.97,276.97,276.97,276.97,276.97,276.97,276.97,381.79,381.79
14-02-2014,21 - 22,268.52,267.47,267.47,267.47,267.47,277.94,267.47,267.47,267.47,267.47,267.47,267.47,267.47,267.47,277.94,381.35,381.35
14-02-2014,22 - 23,263.5,262.98,262.98,262.98,262.98,267.11,269.4,262.98,262.98,262.98,262.98,262.98,262.98,262.98,267.11,282.16,282.16
14-02-2014,23 - 00,244.05,244.93,244.93,244.93,244.93,244.93,223.2,229.62,244.93,244.93,244.93,244.93,244.93,244.93,244.93,273.63,273.63
15-02-2014,00 - 01,244.21,247.12,247.12,247.12,247.12,247.12,80.26,80.26,247.12,247.12,247.12,247.12,247.12,247.12,247.12,278.47,278.47
15-02-2014,01 - 02,236.62,242.09,242.09,242.09,242.09,242.09,95.79,95.79,242.09,242.09,242.09,242.09,242.09,242.09,242.09,274.41,274.41
15-02-2014,02 - 03,228.05,236.44,236.44,236.44,236.44,236.44,1.06,43.35,236.44,236.44,236.44,236.44,236.44,236.44,236.44,274.41,274.41
15-02-2014,03 - 04,226.11,237.68,237.68,237.68,237.68,237.68,0.71,0.71,237.68,237.68,237.68,237.68,237.68,237.68,237.68,274.49,274.49
15-02-2014,04 - 05,231.23,239.09,239.09,239.09,239.09,246.77,0.88,89.26,239.09,239.09,239.09,239.09,239.09,239.09,246.77,282.53,282.53
15-02-2014,05 - 06,236.79,241.47,241.47,241.47,241.47,264.78,1.06,74.34,241.47,241.47,241.47,241.47,241.47,241.47,264.78,282.97,282.97
15-02-2014,06 - 07,234.06,243.06,243.06,243.06,243.06,243.06,0.18,0.18,243.06,243.06,243.06,243.06,243.06,243.06,389.01,389.01,389.01
15-02-2014,07 - 08,244.65,247.83,247.83,247.83,247.83,247.83,97.03,97.03,247.83,247.83,247.83,247.83,247.83,247.83,463.52,463.52,463.52
15-02-2014,08 - 09,242.97,242.18,242.18,242.18,242.18,242.18,161.22,161.22,249.68,249.68,249.68,243.77,243.77,243.77,463.52,463.52,463.52
15-02-2014,09 - 10,246.51,245.62,245.62,245.62,245.62,245.62,189.03,189.03,251.63,251.63,251.63,252.86,252.86,252.86,463.88,463.88,463.88
15-02-2014,10 - 11,248.01,247.65,247.65,247.65,247.65,247.65,190.18,190.18,252.95,252.95,252.95,256.48,256.48,256.48,463.96,463.96,463.96
15-02-2014,11 - 12,247.74,247.57,247.57,247.57,247.57,247.57,203.77,203.77,252.16,252.16,252.16,256.48,256.48,256.48,463.7,463.7,463.7
15-02-2014,12 - 13,244.21,242.53,242.53,242.53,242.53,242.53,180.82,180.82,251.71,251.71,251.71,256.57,256.57,256.57,463.61,463.61,463.61
15-02-2014,13 - 14,242.89,240.86,240.86,240.86,240.86,240.86,169.25,169.25,250.66,250.66,250.66,256.31,256.31,256.31,464.14,464.14,464.14
15-02-2014,14 - 15,242,236.71,236.71,236.71,236.71,240.94,146.65,146.65,250.39,250.39,250.39,256.13,256.13,256.13,441.63,441.63,441.63
15-02-2014,15 - 16,245.53,236.88,236.88,236.88,236.88,284.74,170.66,170.66,250.39,250.39,250.39,256.75,256.75,256.75,284.74,388.83,388.83
15-02-2014,16 - 17,251.71,247.65,247.65,247.65,247.65,389.18,180.64,247.65,249.51,249.51,249.51,258.42,258.42,258.42,389.18,389.18,389.18
15-02-2014,17 - 18,267.96,264.87,264.87,264.87,264.87,393.24,244.83,264.87,264.87,264.87,264.87,264.87,264.87,264.87,393.24,393.24,393.24
15-02-2014,18 - 19,272.37,269.55,269.55,269.55,269.55,389.18,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,389.18,389.18,389.18
15-02-2014,19 - 20,267.52,266.55,266.55,266.55,266.55,301.07,208.19,266.55,266.55,266.55,266.55,266.55,266.55,266.55,301.07,389.09,389.09
15-02-2014,20 - 21,253.04,253.57,253.57,253.57,253.57,282.53,199.01,253.57,253.57,253.57,253.57,253.57,253.57,253.57,282.53,388.83,388.83
15-02-2014,21 - 22,245.8,228.76,228.76,228.76,228.76,287.74,180.2,180.2,249.77,249.77,249.77,246.42,246.42,246.42,287.74,287.74,287.74
15-02-2014,22 - 23,244.48,236.44,236.44,236.44,236.44,282.7,59.07,147.18,249.33,249.33,249.33,243.15,243.15,243.15,282.7,282.7,282.7
15-02-2014,23 - 00,234.5,214.28,214.28,214.28,214.28,253.92,0.71,85.02,247.48,247.48,247.48,241.47,241.47,241.47,253.92,274.05,274.05
16-02-2014,00 - 01,234.42,229.65,229.65,229.65,229.65,229.65,16.6,78.67,245.63,245.63,245.63,233.36,233.36,233.36,229.65,273.89,273.89
16-02-2014,01 - 02,227.98,220.03,220.03,220.03,220.03,220.03,0.44,0.44,243.69,243.69,243.69,220.03,220.03,220.03,220.03,273.71,273.71
16-02-2014,02 - 03,223.83,211.29,211.29,211.29,211.29,211.29,-6.09,-6.09,242.1,242.1,242.1,211.29,211.29,211.29,211.29,265.76,265.76
16-02-2014,03 - 04,224.88,209.35,209.35,209.35,209.35,209.35,0.35,0.35,242.37,242.37,242.37,209.35,209.35,209.35,209.35,273.8,273.8
16-02-2014,04 - 05,229.48,225.41,225.41,225.41,225.41,225.41,17.48,46.71,242.63,242.63,242.63,225.41,225.41,225.41,225.41,273.89,273.89
16-02-2014,05 - 06,230.98,230.98,230.98,230.98,230.98,230.98,0.88,0.88,242.72,242.72,242.72,230.98,230.98,230.98,230.98,274.33,274.33
16-02-2014,06 - 07,232.65,238.75,238.75,238.75,238.75,238.75,-33.29,-33.29,243.69,243.69,243.69,241.84,241.84,241.84,238.75,283.16,283.16
16-02-2014,07 - 08,236.54,244.4,244.4,244.4,244.4,244.4,-0.53,-0.53,245.28,245.28,245.28,246.96,246.96,246.96,244.4,283.34,283.34
16-02-2014,08 - 09,239.89,243.69,243.69,243.69,243.69,243.69,36.38,36.38,245.46,245.46,245.46,253.32,253.32,253.32,264.79,388.85,388.85
16-02-2014,09 - 10,242.72,242.81,242.81,242.81,242.81,242.81,118.05,118.05,245.99,245.99,245.99,257.38,257.38,257.38,278.74,389.2,389.2
16-02-2014,10 - 11,244.84,245.72,245.72,245.72,245.72,245.72,148.42,148.42,247.93,247.93,247.93,260.64,260.64,260.64,279.19,389.2,389.2
16-02-2014,11 - 12,245.19,243.16,243.16,243.16,243.16,243.16,157.69,243.16,248.28,248.28,248.28,260.2,260.2,260.2,279.45,389.29,389.29
16-02-2014,12 - 13,240.42,236.45,236.45,236.45,236.45,236.45,141.89,236.45,247.13,247.13,247.13,258.7,258.7,258.7,280.07,389.29,389.29
16-02-2014,13 - 14,239.81,228.95,228.95,228.95,228.95,228.95,98.89,113.99,247.49,247.49,247.49,257.64,257.64,257.64,279.8,389.2,389.2
16-02-2014,14 - 15,239.28,230.18,230.18,230.18,230.18,238.13,100.48,117.08,246.96,246.96,246.96,257.29,257.29,257.29,278.74,389.11,389.11
16-02-2014,15 - 16,240.6,233.98,233.98,233.98,233.98,261.88,92.53,111.96,247.49,247.49,247.49,257.29,257.29,257.29,264.79,389.11,389.11
16-02-2014,16 - 17,241.57,231.6,231.6,231.6,231.6,277.07,117.78,231.6,246.87,246.87,246.87,257.91,257.91,257.91,281.48,389.38,389.38
16-02-2014,17 - 18,257.91,259.94,259.94,259.94,259.94,288.28,193.28,259.94,259.94,259.94,259.94,259.94,259.94,259.94,288.28,463.81,463.81
16-02-2014,18 - 19,273.53,273.62,273.62,273.62,273.62,285.37,284.04,273.62,273.62,273.62,273.62,273.62,273.62,273.62,285.37,463.63,463.63
16-02-2014,19 - 20,271.5,271.95,271.95,271.95,271.95,271.95,271.95,271.95,271.95,271.95,271.95,271.95,271.95,271.95,277.33,463.63,463.63
16-02-2014,20 - 21,267.44,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,389.29,389.29
16-02-2014,21 - 22,263.29,262.67,262.67,262.67,262.67,267.8,262.67,262.67,262.67,262.67,262.67,262.67,262.67,262.67,267.8,388.49,388.49
16-02-2014,22 - 23,262.23,261.7,261.7,261.7,261.7,265.5,261.7,261.7,261.7,261.7,261.7,261.7,261.7,261.7,265.5,282.54,282.54
16-02-2014,23 - 00,245.55,241.4,241.4,241.4,241.4,241.4,241.4,241.4,247.66,247.66,247.66,243.34,243.34,243.34,241.4,273.89,273.89
17-02-2014,00 - 01,237.33,225.15,225.15,225.15,225.15,225.15,225.15,225.15,249.08,249.08,249.08,234.69,234.69,234.69,225.15,265.41,265.41
17-02-2014,01 - 02,233.27,219.23,219.23,219.23,219.23,219.23,213.94,213.94,247.58,247.58,247.58,219.23,219.23,219.23,219.23,265.06,265.06
17-02-2014,02 - 03,230.71,215.44,215.44,215.44,215.44,215.44,205.99,205.99,245.28,245.28,245.28,215.44,215.44,215.44,215.44,264.97,264.97
17-02-2014,03 - 04,228.5,221.62,221.62,221.62,221.62,221.62,154.69,154.69,238.39,238.39,238.39,221.62,221.62,221.62,221.62,221.62,221.62
17-02-2014,04 - 05,233.27,235.13,235.13,235.13,235.13,235.13,173.32,173.32,238.75,238.75,238.75,235.13,235.13,235.13,235.13,283.34,283.34
17-02-2014,05 - 06,251.28,249.61,249.61,249.61,249.61,283.07,233.71,249.61,249.61,249.61,249.61,249.61,249.61,249.61,283.07,476.88,476.88
17-02-2014,06 - 07,274.42,272.56,272.56,272.56,272.56,306.12,281.83,272.56,272.56,272.56,272.56,272.56,272.56,272.56,306.12,463.9,463.9
17-02-2014,07 - 08,281.04,281.13,281.13,281.13,281.13,324.22,281.13,281.13,281.13,276.27,281.13,281.13,281.13,281.13,324.22,583.98,583.98
17-02-2014,08 - 09,284.31,282.98,282.98,282.98,282.98,320.42,282.98,282.98,282.98,281.39,282.98,282.98,282.98,282.98,320.42,477.49,477.49
17-02-2014,09 - 10,284.92,284.22,284.22,284.22,284.22,304.44,284.22,284.22,284.22,281.48,284.22,284.22,284.22,284.22,304.44,583.89,583.89
17-02-2014,10 - 11,284.13,283.69,283.69,283.69,283.69,297.2,283.69,283.69,283.69,281.39,283.69,283.69,283.69,283.69,297.2,583.8,583.8
17-02-2014,11 - 12,279.54,278.57,278.57,278.57,278.57,294.73,278.57,278.57,278.57,278.57,278.57,278.57,278.57,278.57,294.73,463.72,463.72
17-02-2014,12 - 13,276.45,275.74,275.74,275.74,275.74,285.98,275.74,275.74,275.74,275.74,275.74,275.74,275.74,275.74,285.98,463.63,463.63
17-02-2014,13 - 14,275.74,275.39,275.39,275.39,275.39,283.78,275.39,275.39,275.39,275.39,275.39,275.39,275.39,275.39,283.78,463.63,463.63
17-02-2014,14 - 15,277.51,276.89,276.89,276.89,276.89,285.63,276.89,276.89,276.89,276.89,276.89,276.89,276.89,276.89,285.63,494.8,494.8
17-02-2014,15 - 16,278.83,278.13,278.13,278.13,278.13,290.31,278.13,278.13,278.13,278.13,278.13,278.13,278.13,278.13,290.31,495.15,495.15
17-02-2014,16 - 17,281.75,280.16,280.16,280.16,280.16,327.57,280.16,280.16,280.16,280.16,280.16,280.16,280.16,280.16,327.57,583.8,583.8
17-02-2014,17 - 18,290.66,289.07,289.07,289.07,289.07,341.43,301.44,396.79,289.07,281.3,289.07,289.07,289.07,289.07,341.43,441.91,441.91
17-02-2014,18 - 19,291.64,288.02,288.02,288.02,288.02,300.02,301.7,705.29,288.02,288.02,288.02,288.02,288.02,288.02,300.02,464.07,464.07
17-02-2014,19 - 20,285.45,284.13,284.13,284.13,284.13,284.13,301.26,578.68,284.13,284.13,284.13,284.13,284.13,284.13,284.13,463.81,463.81
17-02-2014,20 - 21,279.54,279.54,279.54,279.54,279.54,279.54,279.54,279.54,279.54,279.54,279.54,279.54,279.54,279.54,279.54,442.18,442.18
17-02-2014,21 - 22,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,463.72,463.72
17-02-2014,22 - 23,273.01,273.01,273.01,273.01,273.01,273.01,273.01,273.01,273.01,273.01,273.01,273.01,273.01,273.01,273.01,392.2,392.2
17-02-2014,23 - 00,265.06,265.06,265.06,265.06,265.06,265.06,265.06,265.06,265.06,265.06,265.06,265.06,265.06,265.06,265.06,279.01,279.01
18-02-2014,00 - 01,264.71,264.71,264.71,264.71,264.71,264.71,264.71,264.71,264.71,264.71,264.71,264.71,264.71,264.71,264.71,282.82,282.82
18-02-2014,01 - 02,263.73,263.82,263.82,263.82,263.82,263.82,263.82,263.82,263.82,263.82,263.82,263.82,263.82,263.82,263.82,278.75,278.75
18-02-2014,02 - 03,259.4,259.49,259.49,259.49,259.49,259.49,259.49,259.49,259.49,259.49,259.49,259.49,259.49,259.49,259.49,278.49,278.49
18-02-2014,03 - 04,254.9,254.99,254.99,254.99,254.99,254.99,254.99,254.99,254.99,254.99,254.99,254.99,254.99,254.99,254.99,282.99,282.99
18-02-2014,04 - 05,257.9,257.99,257.99,257.99,257.99,257.99,257.99,257.99,257.99,257.99,257.99,257.99,257.99,257.99,257.99,283.52,283.52
18-02-2014,05 - 06,269.83,269.83,269.83,269.83,269.83,269.83,269.83,269.83,269.83,269.83,269.83,269.83,269.83,269.83,269.83,464.65,464.65
18-02-2014,06 - 07,279.37,279.02,279.02,279.02,279.02,284.94,279.02,279.02,279.02,279.02,279.02,279.02,279.02,279.02,284.94,574.65,574.65
18-02-2014,07 - 08,290.68,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,282.29,292.1,292.1,292.1,292.1,292.1,574.56,574.56
18-02-2014,08 - 09,292.01,293.77,293.77,293.77,293.77,293.77,293.77,293.77,293.77,282.55,293.77,293.77,293.77,293.77,293.77,708.68,708.68
18-02-2014,09 - 10,290.86,292.63,292.63,292.63,292.63,292.63,292.63,292.63,292.63,281.93,292.63,292.63,292.63,292.63,292.63,574.74,574.74
18-02-2014,10 - 11,288.91,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,281.67,290.5,290.5,290.5,290.5,290.5,557.24,557.24
18-02-2014,11 - 12,284.94,285.73,285.73,285.73,285.73,285.73,285.73,285.73,285.73,281.14,285.73,285.73,285.73,285.73,285.73,407.22,407.22
18-02-2014,12 - 13,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,407.22,407.22
18-02-2014,13 - 14,280.52,281.05,281.05,281.05,281.05,281.05,281.05,281.05,281.05,279.55,281.05,281.05,281.05,281.05,281.05,407.22,407.22
18-02-2014,14 - 15,284.32,286.18,286.18,286.18,286.18,286.18,286.18,286.18,286.18,279.28,286.18,286.18,286.18,286.18,286.18,495.13,495.13
18-02-2014,15 - 16,284.67,286.44,286.44,286.44,286.44,286.44,286.44,286.44,286.44,279.2,286.44,286.44,286.44,286.44,286.44,495.48,495.48
18-02-2014,16 - 17,287.59,289.27,289.27,289.27,289.27,293.24,289.27,289.27,289.27,279.64,289.27,289.27,289.27,289.27,293.24,708.68,708.68
18-02-2014,17 - 18,301.46,317.54,317.54,317.54,388.58,331.77,317.54,388.58,317.54,280.43,292.54,317.54,317.54,317.54,331.77,709.03,709.03
18-02-2014,18 - 19,301.2,299.25,299.25,299.25,405.45,299.25,405.45,405.45,292.71,292.71,292.71,299.25,299.25,299.25,299.25,525.97,525.97
18-02-2014,19 - 20,290.95,290.06,290.06,290.06,295.45,290.06,295.45,295.45,290.06,290.06,290.06,290.06,290.06,290.06,290.06,526.14,526.14
18-02-2014,20 - 21,283.44,283.35,283.35,283.35,283.35,283.35,283.35,283.35,283.35,283.35,283.35,283.35,283.35,283.35,283.35,477.72,477.72
18-02-2014,21 - 22,279.73,279.73,279.73,279.73,279.73,279.73,279.73,279.73,279.73,279.73,279.73,279.73,279.73,279.73,279.73,464.38,464.38
18-02-2014,22 - 23,275.57,275.57,275.57,275.57,275.57,275.57,275.57,275.57,275.57,275.57,275.57,275.57,275.57,275.57,275.57,464.21,464.21
18-02-2014,23 - 00,267.89,267.89,267.89,267.89,267.89,267.89,267.89,267.89,267.89,267.89,267.89,267.89,267.89,267.89,267.89,283.52,283.52
19-02-2014,00 - 01,266.19,266.37,266.37,266.37,266.37,266.37,266.37,266.37,266.37,266.37,266.37,266.37,266.37,266.37,266.37,280.99,280.99
19-02-2014,01 - 02,263.96,264.14,264.14,264.14,264.14,264.14,264.14,264.14,264.14,264.14,264.14,264.14,264.14,264.14,264.14,277.24,277.24
19-02-2014,02 - 03,253.53,253.71,253.71,253.71,253.71,253.71,253.71,253.71,253.71,253.71,253.71,253.71,253.71,253.71,253.71,280.81,280.81
19-02-2014,03 - 04,246.22,246.66,246.66,246.66,246.66,246.66,246.66,246.66,246.66,246.66,246.66,246.66,246.66,246.66,246.66,285.44,285.44
19-02-2014,04 - 05,256.38,256.47,256.47,256.47,256.47,256.47,254.15,256.47,256.47,256.47,256.47,256.47,256.47,256.47,256.47,481.83,481.83
19-02-2014,05 - 06,267.52,266.99,266.99,266.99,266.99,279.2,261.55,266.99,266.99,266.99,266.99,266.99,266.99,266.99,279.2,500.01,500.01
19-02-2014,06 - 07,288.56,289.45,289.45,289.45,289.45,301.93,297.21,297.21,282.41,282.41,282.41,289.45,289.45,289.45,301.93,715.21,715.21
19-02-2014,07 - 08,330.46,343.48,343.48,343.48,409.53,343.48,422.99,422.99,343.48,282.5,299.79,343.48,343.48,343.48,343.48,715.21,715.21
19-02-2014,08 - 09,369.95,418.62,418.62,418.62,419.25,418.62,423.97,423.97,418.62,284.64,299.88,418.62,418.62,418.62,418.62,715.03,715.03
