Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2018,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
21-02-2018,03 - 04,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37,365.37
21-02-2018,04 - 05,372.06,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25,372.25
21-02-2018,05 - 06,410.35,389.51,389.51,389.51,389.51,598.42,389.51,389.51,389.51,389.51,389.51,389.51,389.51,389.51,598.42,598.42,598.42
21-02-2018,06 - 07,459.11,455.22,455.22,455.22,455.22,620.46,455.22,455.22,409.05,409.05,409.05,455.22,455.22,455.22,620.46,620.46,620.46
21-02-2018,07 - 08,598.72,589.64,589.64,589.64,589.64,747.5,589.64,589.64,497.7,497.7,497.7,589.64,589.64,589.64,747.5,747.5,747.5
21-02-2018,08 - 09,637.41,620.06,620.06,620.06,620.06,671.91,620.06,620.06,585.86,585.86,585.86,620.06,620.06,620.06,671.91,671.91,671.91
21-02-2018,09 - 10,649.18,583.86,583.86,618.06,618.06,722.77,618.06,618.06,583.86,583.86,583.86,583.86,583.86,583.86,722.77,722.77,722.77
21-02-2018,10 - 11,599.02,560.13,560.13,567.11,567.11,839.64,567.11,567.11,453.93,453.93,453.93,560.13,560.13,560.13,839.64,839.64,839.64
21-02-2018,11 - 12,479.45,495.71,495.71,495.71,495.71,562.92,495.71,495.71,430.79,430.79,430.79,495.71,495.71,495.71,562.92,562.92,562.92
21-02-2018,12 - 13,467.39,457.22,457.22,457.22,457.22,493.91,457.22,457.22,429.59,429.59,429.59,457.22,457.22,457.22,493.91,493.91,493.91
21-02-2018,13 - 14,456.72,449.84,449.84,449.84,449.84,512.16,449.84,449.84,420.82,420.82,420.82,449.84,449.84,449.84,512.16,512.16,512.16
21-02-2018,14 - 15,459.21,444.55,444.55,444.55,444.55,608.39,444.55,444.55,410.15,410.15,410.15,444.55,444.55,444.55,608.39,608.39,608.39
21-02-2018,15 - 16,451.23,448.44,448.44,448.44,448.44,525.03,448.44,448.44,412.04,412.04,412.04,448.44,448.44,448.44,525.03,525.03,525.03
21-02-2018,16 - 17,489.33,472.77,472.77,472.77,472.77,598.62,472.77,472.77,416.73,416.73,416.73,472.77,472.77,472.77,598.62,598.62,598.62
21-02-2018,17 - 18,584.36,552.75,552.75,552.75,552.75,677.7,552.75,552.75,425.6,425.6,425.6,552.75,552.75,552.75,677.7,677.7,677.7
21-02-2018,18 - 19,624.55,587.65,587.65,587.65,587.65,671.32,587.65,587.65,435.48,435.48,435.48,587.65,587.65,587.65,671.32,671.32,671.32
21-02-2018,19 - 20,531.01,550.85,550.85,550.85,550.85,550.85,550.85,550.85,427.5,427.5,427.5,550.85,550.85,550.85,550.85,550.85,550.85
21-02-2018,20 - 21,468.29,479.95,479.95,479.95,479.95,479.95,479.95,479.95,421.12,421.12,421.12,479.95,479.95,479.95,479.95,479.95,479.95
21-02-2018,21 - 22,423.91,438.47,438.47,438.47,438.47,438.47,438.47,438.47,411.25,411.25,411.25,438.47,438.47,438.47,438.47,438.47,438.47
21-02-2018,22 - 23,398.28,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78,397.78
21-02-2018,23 - 00,372.35,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76,371.76
22-02-2018,00 - 01,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93,390.93
22-02-2018,01 - 02,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35
22-02-2018,02 - 03,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75
22-02-2018,03 - 04,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65,379.65
22-02-2018,04 - 05,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73,389.73
22-02-2018,05 - 06,426.06,419.37,419.37,419.37,419.37,479.15,419.37,419.37,405.9,405.9,405.9,419.37,419.37,419.37,479.15,479.15,479.15
22-02-2018,06 - 07,476.46,498.32,498.32,498.32,498.32,529.06,498.32,498.32,415.68,415.68,415.68,498.32,498.32,498.32,529.06,529.06,529.06
22-02-2018,07 - 08,610,590.73,590.73,590.73,590.73,678.56,590.73,590.73,571.87,571.87,571.87,590.73,590.73,590.73,678.56,678.56,678.56
22-02-2018,08 - 09,664.59,678.36,678.36,678.36,678.36,678.36,678.36,678.36,589.04,589.04,589.04,678.36,678.36,678.36,678.36,678.36,678.36
22-02-2018,09 - 10,619.38,624.47,624.47,624.47,624.47,624.47,624.47,624.47,580.35,580.35,580.35,624.47,624.47,624.47,624.47,624.47,624.47
22-02-2018,10 - 11,568.98,577.96,577.96,577.96,577.96,577.96,577.96,577.96,488.24,488.24,488.24,577.96,577.96,577.96,577.96,577.96,577.96
22-02-2018,11 - 12,469.17,493.13,493.13,493.13,493.13,493.13,493.13,493.13,416.58,416.58,416.58,493.13,493.13,493.13,493.13,493.13,493.13
22-02-2018,12 - 13,436.34,458.3,458.3,458.3,458.3,458.3,458.3,458.3,403.7,403.7,403.7,458.3,458.3,458.3,458.3,458.3,458.3
22-02-2018,13 - 14,433.74,450.11,450.11,450.11,450.11,459.99,450.11,450.11,403.2,403.2,403.2,450.11,450.11,450.11,459.99,459.99,459.99
22-02-2018,14 - 15,444.82,451.11,451.11,451.11,451.11,524.36,451.11,451.11,406.3,406.3,406.3,451.11,451.11,451.11,524.36,524.36,524.36
22-02-2018,15 - 16,459.39,456,456,456,456,499.21,456,456,423.16,423.16,423.16,456,456,456,499.21,499.21,499.21
22-02-2018,16 - 17,486.94,497.02,497.02,497.02,497.02,499.21,497.02,497.02,432.45,432.45,432.45,497.02,497.02,497.02,499.21,499.21,499.21
22-02-2018,17 - 18,637.74,576.16,576.16,576.16,576.16,848.23,576.16,576.16,443.03,443.03,443.03,576.16,576.16,576.16,848.23,848.23,848.23
22-02-2018,18 - 19,645.93,613.29,613.29,613.29,613.29,660.6,598.62,613.29,579.46,579.46,579.46,613.29,613.29,613.29,660.6,660.6,660.6
22-02-2018,19 - 20,526.66,556.9,556.9,556.9,556.9,556.9,556.9,556.9,442.33,442.33,442.33,556.9,556.9,556.9,556.9,556.9,556.9
22-02-2018,20 - 21,453.7,457.4,457.4,457.4,457.4,457.4,457.4,457.4,432.65,432.65,432.65,457.4,457.4,457.4,457.4,457.4,457.4
22-02-2018,21 - 22,430.85,443.52,443.52,443.52,443.52,443.52,443.52,443.52,421.47,421.47,421.47,443.52,443.52,443.52,443.52,443.52,443.52
22-02-2018,22 - 23,423.06,423.56,423.56,423.56,423.56,423.56,423.56,423.56,421.87,421.87,421.87,423.56,423.56,423.56,423.56,423.56,423.56
22-02-2018,23 - 00,381.35,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25,381.25
23-02-2018,00 - 01,386.34,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74,385.74
23-02-2018,01 - 02,375.44,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24,375.24
23-02-2018,02 - 03,372.74,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34,372.34
23-02-2018,03 - 04,371.54,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24,371.24
23-02-2018,04 - 05,375.64,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34
23-02-2018,05 - 06,399.34,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44,398.44
23-02-2018,06 - 07,473.93,483.53,483.53,483.53,483.53,483.53,495.43,495.43,427.04,427.04,427.04,483.53,483.53,483.53,483.53,483.53,483.53
23-02-2018,07 - 08,661.8,616.11,616.11,616.11,616.11,616.11,616.11,616.11,523.52,523.52,523.52,616.11,616.11,616.11,616.11,616.11,616.11
23-02-2018,08 - 09,680.7,630.21,630.21,630.21,630.21,630.21,630.21,630.21,610.01,610.01,610.01,630.21,630.21,630.21,630.21,630.21,630.21
23-02-2018,09 - 10,584.01,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92,554.92
23-02-2018,10 - 11,528.52,540.92,540.92,540.92,540.92,540.92,540.92,540.92,465.03,465.03,465.03,540.92,540.92,540.92,540.92,540.92,540.92
23-02-2018,11 - 12,460.23,463.43,463.43,463.43,463.43,463.43,463.43,463.43,426.04,426.04,426.04,463.43,463.43,463.43,463.43,463.43,463.43
23-02-2018,12 - 13,421.04,427.64,427.64,427.64,427.64,427.64,427.64,427.64,410.34,410.34,410.34,427.64,427.64,427.64,427.64,427.64,427.64
23-02-2018,13 - 14,407.94,402.84,402.84,402.84,402.84,429.94,402.84,402.84,402.84,402.84,402.84,402.84,402.84,402.84,429.94,429.94,429.94
23-02-2018,14 - 15,396.94,394.34,394.34,394.34,394.34,405.54,394.34,394.34,394.34,394.34,394.34,394.34,394.34,394.34,405.54,405.54,405.54
23-02-2018,15 - 16,399.94,397.34,397.34,397.34,397.34,414.24,397.34,397.34,397.34,397.34,397.34,397.34,397.34,397.34,414.24,414.24,414.24
23-02-2018,16 - 17,430.14,443.23,443.23,443.23,443.23,443.23,443.23,443.23,406.24,406.24,406.24,443.23,443.23,443.23,443.23,443.23,443.23
23-02-2018,17 - 18,490.63,504.72,504.72,504.72,504.72,504.72,504.72,504.72,411.74,411.74,411.74,504.72,504.72,504.72,504.72,504.72,504.72
23-02-2018,18 - 19,492.43,539.62,539.62,539.62,539.62,539.62,539.62,539.62,417.94,417.94,417.94,539.62,539.62,539.62,539.62,539.62,539.62
23-02-2018,19 - 20,466.83,480.83,480.83,480.83,480.83,480.83,489.23,489.23,408.74,408.74,408.74,480.83,480.83,480.83,480.83,480.83,480.83
23-02-2018,20 - 21,415.34,418.04,418.04,418.04,418.04,418.04,418.04,418.04,405.54,405.54,405.54,418.04,418.04,418.04,418.04,418.04,418.04
23-02-2018,21 - 22,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04
23-02-2018,22 - 23,377.74,377.74,377.74,377.74,377.74,377.74,377.94,377.74,377.74,377.74,377.74,377.74,377.74,377.74,377.74,377.74,377.74
23-02-2018,23 - 00,360.45,360.45,360.45,360.45,360.45,360.45,360.35,360.45,360.45,360.45,360.45,360.45,360.45,360.45,360.45,360.45,360.45
24-02-2018,00 - 01,377.7,377,377,377,377,377,372.28,372.28,377,377,377,377,377,377,377,377,377
24-02-2018,01 - 02,372.08,371.98,371.98,371.98,371.98,371.98,351,351,371.98,371.98,371.98,371.98,371.98,371.98,371.98,371.98,371.98
24-02-2018,02 - 03,369.77,370.98,370.98,370.98,370.98,370.98,332.12,332.12,370.98,370.98,370.98,370.98,370.98,370.98,370.98,370.98,370.98
24-02-2018,03 - 04,368.57,369.87,369.87,369.87,369.87,369.87,317.36,317.36,369.87,369.87,369.87,369.87,369.87,369.87,369.87,369.87,369.87
24-02-2018,04 - 05,369.87,371.38,371.38,371.38,371.38,371.38,313.45,313.45,371.38,371.38,371.38,371.38,371.38,371.38,371.38,371.38,371.38
24-02-2018,05 - 06,370.98,371.98,371.98,371.98,371.98,371.98,292.06,292.06,371.98,371.98,371.98,371.98,371.98,371.98,371.98,371.98,371.98
24-02-2018,06 - 07,374.69,377.4,377.4,377.4,377.4,377.4,331.12,331.12,377.4,377.4,377.4,377.4,377.4,377.4,377.4,377.4,377.4
24-02-2018,07 - 08,380.92,381.12,381.12,381.12,381.12,381.12,371.98,381.12,381.12,381.12,381.12,381.12,381.12,381.12,381.12,381.12,381.12
24-02-2018,08 - 09,379.51,381.82,381.82,381.82,381.82,381.82,331.82,381.82,381.82,381.82,381.82,381.82,381.82,381.82,381.82,381.82,381.82
24-02-2018,09 - 10,386.44,403.71,403.71,403.71,403.71,403.71,312.44,403.71,385.03,385.03,385.03,403.71,403.71,403.71,403.71,403.71,403.71
24-02-2018,10 - 11,388.55,415.46,415.46,415.46,415.46,415.46,282.12,415.46,387.95,387.95,387.95,415.46,415.46,415.46,415.46,415.46,415.46
24-02-2018,11 - 12,382.93,413.35,413.35,413.35,413.35,413.35,282.73,413.35,381.32,381.32,381.32,413.35,413.35,413.35,413.35,413.35,413.35
24-02-2018,12 - 13,380.72,390.25,390.25,390.25,390.25,390.25,282.93,390.25,385.84,378.71,385.84,390.25,390.25,390.25,390.25,390.25,390.25
24-02-2018,13 - 14,370.78,379.31,379.31,379.31,379.31,379.31,255.52,379.31,379.31,368.67,379.31,379.31,379.31,379.31,379.31,379.31,379.31
24-02-2018,14 - 15,368.67,370.98,370.98,370.98,370.98,370.98,255.52,370.98,370.98,370.98,370.98,370.98,370.98,370.98,370.98,370.98,370.98
24-02-2018,15 - 16,369.37,370.98,370.98,370.98,370.98,370.98,302.91,370.98,370.98,370.98,370.98,370.98,370.98,370.98,370.98,370.98,370.98
24-02-2018,16 - 17,378.71,379.41,379.41,379.41,379.41,379.41,336.84,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41
24-02-2018,17 - 18,411.04,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03,410.03
24-02-2018,18 - 19,434.13,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83,434.83
24-02-2018,19 - 20,409.23,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43,409.43
24-02-2018,20 - 21,389.65,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15,390.15
24-02-2018,21 - 22,380.42,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91,379.91
24-02-2018,22 - 23,375.6,375.19,375.19,375.19,375.19,375.19,364.95,375.19,375.19,375.19,375.19,375.19,375.19,375.19,375.19,375.19,375.19
24-02-2018,23 - 00,370.78,371.08,371.08,371.08,371.08,371.08,336.44,371.08,371.08,371.08,371.08,371.08,371.08,371.08,371.08,371.08,371.08
25-02-2018,00 - 01,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88,377.88
25-02-2018,01 - 02,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38,376.38
25-02-2018,02 - 03,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37,373.37
25-02-2018,03 - 04,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95,369.95
25-02-2018,04 - 05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05,369.05
25-02-2018,05 - 06,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16,373.16
25-02-2018,06 - 07,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58,377.58
25-02-2018,07 - 08,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4
25-02-2018,08 - 09,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61,385.61
25-02-2018,09 - 10,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63,392.63
25-02-2018,10 - 11,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64,394.64
25-02-2018,11 - 12,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62
25-02-2018,12 - 13,384,386.31,386.31,386.31,386.31,386.31,370.56,386.31,386.31,386.31,386.31,386.31,386.31,386.31,386.31,386.31,386.31
25-02-2018,13 - 14,375.37,377.28,377.28,377.28,377.28,377.28,335.34,377.28,377.28,377.28,377.28,377.28,377.28,377.28,377.28,377.28,377.28
25-02-2018,14 - 15,367.24,368.65,368.65,368.65,368.65,368.65,301.62,368.65,368.65,368.65,368.65,368.65,368.65,368.65,368.65,368.65,368.65
25-02-2018,15 - 16,368.05,369.25,369.25,369.25,369.25,369.25,301.92,369.25,369.25,369.25,369.25,369.25,369.25,369.25,369.25,369.25,369.25
25-02-2018,16 - 17,375.17,375.97,375.97,375.97,375.97,375.97,348.38,375.97,375.97,375.97,375.97,375.97,375.97,375.97,375.97,375.97,375.97
25-02-2018,17 - 18,419.12,419.12,419.12,419.12,419.12,419.12,422.03,419.12,419.12,419.12,419.12,419.12,419.12,419.12,419.12,419.12,419.12
25-02-2018,18 - 19,459.26,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16,461.16
25-02-2018,19 - 20,435.27,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38,437.38
25-02-2018,20 - 21,400.46,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76
25-02-2018,21 - 22,381.09,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99,381.99
25-02-2018,22 - 23,378.98,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.69
25-02-2018,23 - 00,366.04,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34,366.34
26-02-2018,00 - 01,360.82,361.53,361.53,361.53,361.53,361.53,317.48,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53
26-02-2018,01 - 02,362.13,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63
26-02-2018,02 - 03,361.32,361.63,361.63,361.63,361.63,361.63,355.6,355.6,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63,361.63
26-02-2018,03 - 04,361.42,362.43,362.43,362.43,362.43,362.43,350.89,350.89,362.43,362.43,362.43,362.43,362.43,362.43,362.43,362.43,362.43
26-02-2018,04 - 05,368.35,368.75,368.75,368.75,368.75,368.75,319.48,368.75,368.75,368.75,368.75,368.75,368.75,368.75,368.75,368.75,368.75
26-02-2018,05 - 06,396.95,390.72,390.72,390.72,390.72,458.55,377.18,390.72,390.72,390.72,390.72,390.72,390.72,390.72,458.55,458.55,458.55
26-02-2018,06 - 07,481.73,467.89,467.89,467.89,467.89,507.72,481.43,467.89,467.89,467.89,467.89,467.89,467.89,467.89,507.72,507.72,507.72
26-02-2018,07 - 08,701.58,678.9,678.9,678.9,678.9,678.9,695.66,678.9,678.9,678.9,678.9,678.9,678.9,678.9,678.9,678.9,678.9
26-02-2018,08 - 09,653.72,648.9,648.9,648.9,648.9,684.12,632.14,648.9,648.9,648.9,648.9,648.9,648.9,648.9,684.12,684.12,684.12
26-02-2018,09 - 10,547.76,487.55,487.55,487.55,487.55,738.9,486.05,487.55,486.05,486.05,486.05,487.55,487.55,487.55,738.9,738.9,738.9
26-02-2018,10 - 11,482.54,464.77,464.77,464.77,464.77,578.86,428.45,464.77,428.45,428.45,428.45,464.77,464.77,464.77,578.86,578.86,578.86
26-02-2018,11 - 12,437.28,437.78,437.78,437.78,437.78,481.93,420.83,437.78,420.83,420.83,420.83,437.78,437.78,437.78,481.93,481.93,481.93
26-02-2018,12 - 13,419.32,421.03,421.03,421.03,421.03,421.03,418.52,421.03,418.52,418.52,418.52,421.03,421.03,421.03,421.03,441.6,441.6
26-02-2018,13 - 14,415.51,413.5,413.5,413.5,413.5,421.13,413.5,413.5,413.5,413.5,413.5,413.5,413.5,413.5,421.13,432.37,432.37
26-02-2018,14 - 15,421.43,413.9,413.9,413.9,413.9,481.63,413.9,413.9,413.9,413.9,413.9,413.9,413.9,413.9,481.63,481.63,481.63
26-02-2018,15 - 16,434.07,423.74,423.74,423.74,423.74,468.39,423.74,423.74,423.74,423.74,423.74,423.74,423.74,423.74,468.39,468.39,468.39
26-02-2018,16 - 17,471.7,451.53,451.53,451.53,451.53,493.67,451.53,451.53,451.53,451.53,451.53,451.53,451.53,451.53,493.67,493.67,493.67
26-02-2018,17 - 18,554.58,531.3,531.3,531.3,531.3,551.97,531.3,531.3,531.3,531.3,531.3,531.3,531.3,531.3,551.97,551.97,551.97
26-02-2018,18 - 19,723.35,577.46,577.46,739.81,739.81,739.81,739.81,739.81,739.81,739.81,739.81,577.46,577.46,577.46,739.81,739.81,739.81
26-02-2018,19 - 20,578.96,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46,578.46
26-02-2018,20 - 21,471.3,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69,469.69
26-02-2018,21 - 22,433.07,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47,432.47
26-02-2018,22 - 23,402.46,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36,401.36
26-02-2018,23 - 00,391.13,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62,390.62
27-02-2018,00 - 01,398.73,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13,399.13
27-02-2018,01 - 02,384.27,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37,384.37
27-02-2018,02 - 03,378.04,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14,378.14
27-02-2018,03 - 04,378.34,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45,378.45
27-02-2018,04 - 05,388.29,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59,388.59
27-02-2018,05 - 06,420.92,409.77,409.77,409.77,409.77,468.11,409.77,409.77,409.77,409.77,409.77,409.77,409.77,409.77,468.11,468.11,468.11
27-02-2018,06 - 07,466.1,432.67,432.67,432.67,432.67,578.96,432.67,432.67,432.67,432.67,432.67,432.67,432.67,432.67,578.96,578.96,578.96
27-02-2018,07 - 08,663.71,540.11,540.11,722.75,722.75,722.75,563.9,722.75,540.11,540.11,540.11,540.11,540.11,540.11,722.75,722.75,722.75
27-02-2018,08 - 09,577.56,507.87,507.87,726.77,726.77,726.77,421.82,726.77,445.72,445.72,445.72,507.87,507.87,507.87,726.77,726.77,726.77
27-02-2018,09 - 10,509.28,507.37,507.37,507.37,507.37,664.81,421.52,507.37,421.52,421.52,421.52,507.37,507.37,507.37,664.81,664.81,664.81
27-02-2018,10 - 11,482.67,460.38,460.38,460.38,460.38,637.8,421.42,460.38,421.42,421.42,421.42,460.38,460.38,460.38,637.8,637.8,637.8
27-02-2018,11 - 12,433.77,433.07,433.07,433.07,433.07,493.01,413.69,433.07,413.69,413.69,413.69,433.07,433.07,433.07,493.01,493.01,493.01
27-02-2018,12 - 13,421.02,426.14,426.14,426.14,426.14,528.06,407.66,426.14,407.66,407.66,407.66,426.14,426.14,426.14,528.06,528.06,528.06
27-02-2018,13 - 14,420.72,420.82,420.82,420.82,420.82,562.3,406.16,420.82,406.16,406.16,406.16,420.82,420.82,420.82,562.3,562.3,562.3
27-02-2018,14 - 15,423.63,424.43,424.43,424.43,424.43,499.04,402.54,424.43,402.54,402.54,402.54,424.43,424.43,424.43,499.04,499.04,499.04
27-02-2018,15 - 16,433.57,454.56,454.56,454.56,454.56,482.57,400.94,454.56,400.94,400.94,400.94,454.56,454.56,454.56,482.57,482.57,482.57
27-02-2018,16 - 17,440.8,472.03,472.03,472.03,472.03,550.75,401.04,472.03,401.04,401.04,401.04,472.03,472.03,472.03,550.75,550.75,550.75
27-02-2018,17 - 18,525.65,623.55,623.55,623.55,623.55,623.55,415.6,623.55,415.6,415.6,415.6,623.55,623.55,623.55,623.55,623.55,623.55
27-02-2018,18 - 19,579.06,722.45,722.45,736.21,736.21,736.21,421.22,736.21,421.22,421.22,421.22,722.45,722.45,722.45,736.21,736.21,736.21
27-02-2018,19 - 20,482.27,525.24,525.24,525.24,525.24,525.24,413.89,525.24,413.89,413.89,413.89,525.24,525.24,525.24,525.24,525.24,525.24
27-02-2018,20 - 21,431.26,460.38,460.38,460.38,460.38,460.38,413.09,460.38,413.09,413.09,413.09,460.38,460.38,460.38,460.38,460.38,460.38
27-02-2018,21 - 22,403.35,411.58,411.58,411.58,411.58,411.58,407.77,411.58,400.84,400.84,400.84,411.58,411.58,411.58,411.58,411.58,411.58
27-02-2018,22 - 23,388.99,388.79,388.79,388.79,388.79,388.79,381.86,388.79,388.79,388.79,388.79,388.79,388.79,388.79,388.79,388.79,388.79
27-02-2018,23 - 00,378.75,378.75,378.75,378.75,378.75,378.75,355.85,355.85,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75,378.75
28-02-2018,00 - 01,382.36,382.76,382.76,382.76,382.76,382.76,323.4,323.4,382.76,382.76,382.76,382.76,382.76,382.76,382.76,382.76,382.76
28-02-2018,01 - 02,379.53,379.94,379.94,379.94,379.94,379.94,323.3,323.3,379.94,379.94,379.94,379.94,379.94,379.94,379.94,379.94,379.94
28-02-2018,02 - 03,379.53,379.94,379.94,379.94,379.94,379.94,323.5,323.5,379.94,379.94,379.94,379.94,379.94,379.94,379.94,379.94,379.94
28-02-2018,03 - 04,381.05,381.15,381.15,381.15,381.15,381.15,371.98,381.15,381.15,381.15,381.15,381.15,381.15,381.15,381.15,381.15,381.15
28-02-2018,04 - 05,383.56,383.56,383.56,383.56,383.56,383.56,357.87,383.56,383.56,383.56,383.56,383.56,383.56,383.56,383.56,383.56,383.56
28-02-2018,05 - 06,407.55,393.24,393.24,393.24,393.24,2014.98,372.78,393.24,393.24,393.24,393.24,393.24,393.24,393.24,2014.98,596.71,484.04
